P14060	3BHS1_HUMAN	3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 1|3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type I|3-beta-hydroxy-5-ene steroid dehydrogenase|3-beta-hydroxy-Delta(5)-steroid dehydrogenase|3-beta-hydroxysteroid 3-dehydrogenase|3BHS1_HUMAN|Delta-5-3-ketosteroid isomerase|Dihydrotestosterone oxidoreductase|Steroid Delta-isomerase|Trophoblast antigen FDO161G
Q0VDD7	BRME1_HUMAN	BRME1_HUMAN|Break repair meiotic recombinase recruitment factor 1|Pre-T/NK cell-associated protein 3B3
Q9HCU9	BRMS1_HUMAN	BRMS1_HUMAN|Breast cancer metastasis-suppressor 1
Q075Z2	BSPH1_HUMAN	BSPH1_HUMAN|Binder of sperm protein homolog 1|Bovine seminal plasma protein homolog 1|Bovine seminal plasma protein-like 1
Q5W0U4	BSPRY_HUMAN	B box and SPRY domain-containing|B box and SPRY domain-containing protein|BSPRY_HUMAN
Q14201	BTG3_HUMAN	Abundant in neuroepithelium area|Abundant in neuroepithelium area protein|BTG family member 3|BTG3_HUMAN|Protein BTG3|Protein Tob5
Q9NY30	BTG4_HUMAN	BTG family member 4|BTG4_HUMAN|Protein BTG4|Protein PC3b
Q9BRD0	BUD13_HUMAN	BUD13 homolog|BUD13_HUMAN
O95971	BY55_HUMAN	BY55_HUMAN|CD160 antigen|Natural killer cell receptor BY55
P15538	C11B1_HUMAN	C11B1_HUMAN|CYPXIB1|Cytochrome P-450c11|Cytochrome P450 11B1, mitochondrial|Steroid 11-beta-hydroxylase, CYP11B1
P19099	C11B2_HUMAN	Aldosterone synthase|Aldosterone-synthesizing enzyme|C11B2_HUMAN|CYPXIB2|Corticosterone 18-monooxygenase, CYP11B2|Cytochrome P-450Aldo|Cytochrome P-450C18|Cytochrome P450 11B2, mitochondrial|Steroid 11-beta-hydroxylase, CYP11B2|Steroid 18-hydroxylase
Q4G0S4	C27C1_HUMAN	All-trans retinol 3,4-desaturase|C27C1_HUMAN|Cytochrome P450 27C1
Q96MC4	C295L_HUMAN	C295L_HUMAN|CEP295 N-terminal-like|CEP295 N-terminal-like protein|KIAA1731 N-terminal like|KIAA1731 N-terminal like protein
Q96HQ2	C2AIL_HUMAN	C2AIL_HUMAN|CDKN2A-interacting protein N-terminal-like|CDKN2A-interacting protein N-terminal-like protein|CDKN2AIP N-terminal-like|CDKN2AIP N-terminal-like protein
O14523	C2C2L_HUMAN	C2 domain-containing protein 2-like|C2C2L_HUMAN|Phospholipid transfer protein C2CD2L|Transmembrane protein 24
A0A1B0GU71	C97D2_HUMAN	C97D2_HUMAN|CFAP97 domain-containing protein 2|Uncharacterized protein CFAP97D2
Q8TCZ2	C99L2_HUMAN	C99L2_HUMAN|CD99 antigen-like protein 2|MIC2-like protein 1
Q5T0J3	CA220_HUMAN	CA220_HUMAN|Putative uncharacterized protein C1orf220
A1L170	CA226_HUMAN	CA226_HUMAN|Uncharacterized protein C1orf226
A0A0U1RR37	CA232_HUMAN	CA232_HUMAN|Uncharacterized protein C1orf232
P54289	CA2D1_HUMAN	CA2D1_HUMAN|Voltage-dependent calcium channel subunit alpha-2/delta-1|Voltage-gated calcium channel subunit alpha-2/delta-1
Q9NY47	CA2D2_HUMAN	CA2D2_HUMAN|Voltage-dependent calcium channel subunit alpha-2/delta-2|Voltage-gated calcium channel subunit alpha-2/delta-2
Q8IZS8	CA2D3_HUMAN	CA2D3_HUMAN|Voltage-dependent calcium channel subunit alpha-2/delta-3|Voltage-gated calcium channel subunit alpha-2/delta-3
Q7Z3S7	CA2D4_HUMAN	CA2D4_HUMAN|Voltage-dependent calcium channel subunit alpha-2/delta-4|Voltage-gated calcium channel subunit alpha-2/delta-4
Q9UJ99	CAD22_HUMAN	CAD22_HUMAN|Cadherin-22|Pituitary and brain cadherin
Q9H251	CAD23_HUMAN	CAD23_HUMAN|Cadherin-23|Otocadherin
Q86UP0	CAD24_HUMAN	CAD24_HUMAN|Cadherin-24
Q8IXH8	CAD26_HUMAN	CAD26_HUMAN|Cadherin-like protein 26|Cadherin-like protein VR20
Q8TC20	CAGE1_HUMAN	CAGE1_HUMAN|Cancer-associated gene 1|Cancer-associated gene 1 protein|Cancer/testis antigen 3
Q9NS85	CAH10_HUMAN	CAH10_HUMAN|Carbonic anhydrase-related protein 10|Carbonic anhydrase-related protein X|Cerebral protein 15
P0DP23	CALM1_HUMAN	CALM1_HUMAN|Calmodulin-1
P0DP24	CALM2_HUMAN	CALM2_HUMAN|Calmodulin-2
Q86VP6	CAND1_HUMAN	CAND1_HUMAN|Cullin-associated NEDD8-dissociated protein 1|Cullin-associated and neddylation-dissociated protein 1|TBP-interacting protein of 120 kDa A|p120 CAND1
O75155	CAND2_HUMAN	CAND2_HUMAN|Cullin-associated NEDD8-dissociated protein 2|Cullin-associated and neddylation-dissociated protein 2|Epididymis tissue protein Li 169|TBP-interacting protein of 120 kDa B|p120 CAND2
Q8WWF8	CAPSL_HUMAN	CAPSL_HUMAN|Calcyphosin-like|Calcyphosin-like protein
Q9BX69	CARD6_HUMAN	CARD6_HUMAN|Caspase recruitment domain-containing protein 6
Q9Y2G2	CARD8_HUMAN	CARD-inhibitor of NF-kappa-B-activating ligand|CARD8_HUMAN|Caspase recruitment domain-containing protein 8|Tumor up-regulated CARD-containing antagonist of CASP9
Q9H257	CARD9_HUMAN	CARD9_HUMAN|Caspase recruitment domain-containing protein 9
Q92851	CASPA_HUMAN	Apoptotic protease Mch-4|CASPA_HUMAN|Caspase-10|FAS-associated death domain protein interleukin-1B-converting enzyme 2|ICE-like apoptotic protease 4
Q6UXS9	CASPC_HUMAN	CASPC_HUMAN|Inactive caspase-12
P31944	CASPE_HUMAN	CASPE_HUMAN|Caspase-14
Q13948	CASP_HUMAN	CASP_HUMAN|Protein CASP
P09668	CATH_HUMAN	CATH_HUMAN|Pro-cathepsin H
Q8WUQ7	CATIN_HUMAN	CATIN_HUMAN|Renal carcinoma antigen NY-REN-24|Splicing factor Cactin
Q7Z7H3	CATIP_HUMAN	CATIP_HUMAN|Ciliogenesis-associated TTC17-interacting|Ciliogenesis-associated TTC17-interacting protein
P15086	CBPB1_HUMAN	CBPB1_HUMAN|Carboxypeptidase B|Pancreas-specific|Pancreas-specific protein
Q6ZUS5	CC121_HUMAN	CC121_HUMAN|Coiled-coil domain-containing protein 121
Q5T0U0	CC122_HUMAN	CC122_HUMAN|Coiled-coil domain-containing protein 122
Q96CT7	CC124_HUMAN	CC124_HUMAN|Coiled-coil domain-containing protein 124
Q86Z20	CC125_HUMAN	CC125_HUMAN|Coiled-coil domain-containing protein 125|Protein kenae
Q96EE4	CC126_HUMAN	CC126_HUMAN|Coiled-coil domain-containing protein 126
Q96BQ5	CC127_HUMAN	CC127_HUMAN|Coiled-coil domain-containing protein 127
Q5T5S1	CC183_HUMAN	CC183_HUMAN|Coiled-coil domain-containing protein 183
Q52MB2	CC184_HUMAN	CC184_HUMAN|Coiled-coil domain-containing protein 184
Q8N715	CC185_HUMAN	CC185_HUMAN|Coiled-coil domain-containing protein 185
Q7Z3E2	CC186_HUMAN	CC186_HUMAN|CTCL tumor antigen HD-CL-01/L14-2|Coiled-coil domain-containing protein 186
A0A096LP49	CC187_HUMAN	CC187_HUMAN|Coiled-coil domain-containing protein 187
H7C350	CC188_HUMAN	CC188_HUMAN|Coiled-coil domain-containing protein 188
Q86UF4	CC190_HUMAN	CC190_HUMAN|Coiled-coil domain-containing protein 190
Q8NCU4	CC191_HUMAN	CC191_HUMAN|Coiled-coil domain-containing protein 191
P0DO97	CC192_HUMAN	CC192_HUMAN|Coiled-coil domain-containing protein 192
A0A1B0GVG4	CC194_HUMAN	CC194_HUMAN|Coiled-coil domain-containing protein 194
O60826	CCD22_HUMAN	CCD22_HUMAN|Coiled-coil domain-containing protein 22
Q8N4L8	CCD24_HUMAN	CCD24_HUMAN|Coiled-coil domain-containing protein 24
Q86WR0	CCD25_HUMAN	CCD25_HUMAN|Coiled-coil domain-containing protein 25
Q567U6	CCD93_HUMAN	CCD93_HUMAN|Coiled-coil domain-containing protein 93
Q2M329	CCD96_HUMAN	CCD96_HUMAN|Coiled-coil domain-containing protein 96
Q96F63	CCD97_HUMAN	CCD97_HUMAN|Coiled-coil domain-containing protein 97
Q6ZUT6	CCD9B_HUMAN	CCD9B_HUMAN|Coiled-coil domain-containing protein 9B
P51671	CCL11_HUMAN	C-C motif chemokine 11|CCL11_HUMAN|Eosinophil chemotactic|Eosinophil chemotactic protein|Eotaxin|Small-inducible cytokine A11
Q99616	CCL13_HUMAN	C-C motif chemokine 13|CCL13_HUMAN|CK-beta-10|Monocyte chemoattractant protein 4|Monocyte chemotactic protein 4|NCC-1|Small-inducible cytokine A13
Q9ULG6	CCPG1_HUMAN	CCPG1_HUMAN|Cell cycle progression protein 1|Cell cycle progression restoration protein 8
Q96LM5	CD045_HUMAN	CD045_HUMAN|Uncharacterized protein C4orf45
Q504U0	CD046_HUMAN	CD046_HUMAN|Renal cancer differentiation gene 1|Renal cancer differentiation gene 1 protein
A7E2U8	CD047_HUMAN	CD047_HUMAN|UPF0602 protein C4orf47
Q5BLP8	CD048_HUMAN	CD048_HUMAN|Neuropeptide-like protein C4orf48
Q6ZRC1	CD050_HUMAN	CD050_HUMAN|Uncharacterized protein C4orf50
C9J302	CD051_HUMAN	CD051_HUMAN|Uncharacterized protein C4orf51
P29016	CD1B_HUMAN	CD1B_HUMAN|T-cell surface glycoprotein CD1b
P29017	CD1C_HUMAN	CD1C_HUMAN|T-cell surface glycoprotein CD1c
P15813	CD1D_HUMAN	Antigen-presenting glycoprotein CD1d|CD1D_HUMAN|R3G1
P15812	CD1E_HUMAN	CD1E_HUMAN|R2G1|T-cell surface glycoprotein CD1e, membrane-associated
P09326	CD48_HUMAN	B-lymphocyte activation marker BLAST-1|BCM1 surface antigen|CD48 antigen|CD48_HUMAN|Leukocyte antigen MEM-102|SLAM family member 2|Signaling lymphocytic activation molecule 2|TCT.1
P01730	CD4_HUMAN	CD4_HUMAN|T-cell surface antigen T4/Leu-3|T-cell surface glycoprotein CD4
Q8NHZ8	CDC26_HUMAN	Anaphase-promoting complex subunit 12|Anaphase-promoting complex subunit CDC26|CDC26_HUMAN|Cell division cycle protein 26 homolog
Q9NYV4	CDK12_HUMAN	CDK12_HUMAN|Cdc2-related kinase, arginine/serine-rich|Cell division cycle 2-related protein kinase 7|Cell division protein kinase 12|Cyclin-dependent kinase 12
Q14004	CDK13_HUMAN	CDC2-related protein kinase 5|CDK13_HUMAN|Cell division cycle 2-like protein kinase 5|Cell division protein kinase 13|Cholinesterase-related cell division controller|Cyclin-dependent kinase 13
O94921	CDK14_HUMAN	CDK14_HUMAN|Cell division protein kinase 14|Cyclin-dependent kinase 14|Serine/threonine-protein kinase PFTAIRE-1
Q96Q40	CDK15_HUMAN	Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 7|Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 7 protein|CDK15_HUMAN|Cell division protein kinase 15|Cyclin-dependent kinase 15|Serine/threonine-protein kinase ALS2CR7|Serine/threonine-protein kinase PFTAIRE-2
Q00536	CDK16_HUMAN	CDK16_HUMAN|Cell division protein kinase 16|Cyclin-dependent kinase 16|PCTAIRE-motif protein kinase 1|Serine/threonine-protein kinase PCTAIRE-1
O95170	CDRT1_HUMAN	CDRT1_HUMAN|CMT1A duplicated region transcript 1|CMT1A duplicated region transcript 1 protein|F-box and WD repeat domain containing protein 10B
Q8N9R6	CDRT4_HUMAN	CDRT4_HUMAN|CMT1A duplicated region transcript 4|CMT1A duplicated region transcript 4 protein
Q96T59	CDRTF_HUMAN	CDRTF_HUMAN|CMT1A duplicated region transcript 15|CMT1A duplicated region transcript 15 protein
Q15517	CDSN_HUMAN	CDSN_HUMAN|Corneodesmosin|S protein
Q8N960	CE120_HUMAN	CE120_HUMAN|Centrosomal protein of 120 kDa|Coiled-coil domain-containing protein 100
Q9P2H0	CE126_HUMAN	CE126_HUMAN|Centrosomal protein of 126 kDa
Q6ZU80	CE128_HUMAN	CE128_HUMAN|Centrosomal protein of 128 kDa
O94986	CE152_HUMAN	CE152_HUMAN|Centrosomal protein of 152 kDa
Q5TB80	CE162_HUMAN	CE162_HUMAN|Centrosomal protein of 162 kDa|Protein QN1 homolog
Q9NYQ6	CELR1_HUMAN	CELR1_HUMAN|Cadherin EGF LAG seven-pass G-type receptor 1|Cadherin family member 9|Flamingo homolog 2
Q9HCU4	CELR2_HUMAN	CELR2_HUMAN|Cadherin EGF LAG seven-pass G-type receptor 2|Cadherin family member 10|Epidermal growth factor-like protein 2|Flamingo homolog 3|Multiple epidermal growth factor-like domains protein 3
Q9NYQ7	CELR3_HUMAN	CELR3_HUMAN|Cadherin EGF LAG seven-pass G-type receptor 3|Cadherin family member 11|Epidermal growth factor-like protein 1|Flamingo homolog 1|Multiple epidermal growth factor-like domains protein 2
P19835	CEL_HUMAN	Bile salt-activated lipase|Bile salt-stimulated lipase|Bucelipase|CEL_HUMAN|Carboxyl ester lipase|Cholesterol esterase|Pancreatic lysophospholipase|Sterol esterase
Q96NB1	CEP20_HUMAN	CEP20_HUMAN|Centrosomal protein 20|FGFR1OP N-terminal-like|FGFR1OP N-terminal-like protein|FOP-related protein of 20 kDa|LisH domain-containing protein FOPNL
Q8TCT0	CERK1_HUMAN	Acylsphingosine kinase|CERK1_HUMAN|Ceramide kinase|Lipid kinase 4
Q49MI3	CERKL_HUMAN	CERKL_HUMAN|Ceramide kinase-like|Ceramide kinase-like protein
P27544	CERS1_HUMAN	CERS1_HUMAN|Ceramide synthase 1|LAG1 longevity assurance homolog 1|Longevity assurance gene 1 protein homolog 1|Protein UOG-1|Sphingoid base N-stearoyltransferase CERS1
Q96G23	CERS2_HUMAN	CERS2_HUMAN|Ceramide synthase 2|LAG1 longevity assurance homolog 2|SP260|Sphingosine N-acyltransferase CERS2|Tumor metastasis-suppressor gene 1|Tumor metastasis-suppressor gene 1 protein|Very-long-chain ceramide synthase CERS2
Q8IU89	CERS3_HUMAN	CERS3_HUMAN|Ceramide synthase 3|Dihydroceramide synthase 3|LAG1 longevity assurance homolog 3|Sphingosine N-acyltransferase CERS3|Ultra-long-chain ceramide synthase CERS3|Very-long-chain ceramide synthase CERS3
Q9HA82	CERS4_HUMAN	CERS4_HUMAN|Ceramide synthase 4|LAG1 longevity assurance homolog 4|Sphingosine N-acyltransferase CERS4
Q8IYW2	CFA46_HUMAN	CFA46_HUMAN|Cilia- and flagella-associated protein 46|Tetratricopeptide repeat protein 40
Q6ZTR5	CFA47_HUMAN	CFA47_HUMAN|Cilia- and flagella-associated protein 47
Q8N1V2	CFA52_HUMAN	CFA52_HUMAN|Cilia- and flagella-associated protein 52|WD repeat-containing protein 16|WD40-repeat protein up-regulated in HCC
Q96M91	CFA53_HUMAN	CFA53_HUMAN|Cilia- and flagella-associated protein 53|Coiled-coil domain-containing protein 11
Q96N23	CFA54_HUMAN	CFA54_HUMAN|Cilia- and flagella-associated protein 54
Q96MR6	CFA57_HUMAN	CFA57_HUMAN|Cilia- and flagella-associated protein 57|WD repeat-containing protein 65
Q16880	CGT_HUMAN	2-hydroxyacylsphingosine 1-beta-galactosyltransferase|CGT_HUMAN|Ceramide UDP-galactosyltransferase|Cerebroside synthase|UDP-galactose-ceramide galactosyltransferase
Q96KT6	CH014_HUMAN	CH014_HUMAN|Putative uncharacterized protein encoded by LINC00208
Q96FZ7	CHMP6_HUMAN	CHMP6_HUMAN|Charged multivesicular body protein 6|Chromatin-modifying protein 6|Vacuolar protein sorting-associated protein 20
Q8WUX9	CHMP7_HUMAN	CHMP7_HUMAN|Charged multivesicular body protein 7|Chromatin-modifying protein 7
Q9H2X0	CHRD_HUMAN	CHRD_HUMAN|Chordin
O43529	CHSTA_HUMAN	CHSTA_HUMAN|Carbohydrate sulfotransferase 10|HNK-1 sulfotransferase
Q9NPF2	CHSTB_HUMAN	CHSTB_HUMAN|Carbohydrate sulfotransferase 11|Chondroitin 4-O-sulfotransferase 1|Chondroitin 4-sulfotransferase 1
Q9NRB3	CHSTC_HUMAN	CHSTC_HUMAN|Carbohydrate sulfotransferase 12|Chondroitin 4-O-sulfotransferase 2|Chondroitin 4-sulfotransferase 2|Sulfotransferase Hlo
Q8NET6	CHSTD_HUMAN	CHSTD_HUMAN|Carbohydrate sulfotransferase 13|Chondroitin 4-O-sulfotransferase 3|Chondroitin 4-sulfotransferase 3
Q8NCH0	CHSTE_HUMAN	CHSTE_HUMAN|Carbohydrate sulfotransferase 14|Dermatan 4-sulfotransferase 1
Q7LFX5	CHSTF_HUMAN	B-cell RAG-associated gene|B-cell RAG-associated gene protein|CHSTF_HUMAN|Carbohydrate sulfotransferase 15|N-acetylgalactosamine 4-sulfate 6-O-sulfotransferase
Q9H6Q4	CIAO3_HUMAN	CIAO3_HUMAN|Cytosolic Fe-S cluster assembly factor NARFL|Cytosolic iron-sulfur assembly component 3|Iron-only hydrogenase-like protein 1|Nuclear prelamin A recognition factor-like|Nuclear prelamin A recognition factor-like protein|Protein related to Narf
Q8N365	CIART_HUMAN	CIART_HUMAN|ChIP-derived repressor of network oscillator|Circadian-associated transcriptional repressor|Computationally highlighted repressor of the network oscillator
Q99828	CIB1_HUMAN	CIB1_HUMAN|Calcium and integrin-binding protein 1|Calcium- and integrin-binding|Calcium- and integrin-binding protein|Calmyrin|DNA-PKcs-interacting|DNA-PKcs-interacting protein|Kinase-interacting|Kinase-interacting protein|SNK-interacting protein 2-28
O75838	CIB2_HUMAN	CIB2_HUMAN|Calcium and integrin-binding family member 2|Kinase-interacting protein 2
Q9P2M7	CING_HUMAN	CING_HUMAN|Cingulin
Q9BW66	CINP_HUMAN	CINP_HUMAN|Cyclin-dependent kinase 2-interacting|Cyclin-dependent kinase 2-interacting protein
A0A1B0GVM6	CK097_HUMAN	CK097_HUMAN|Uncharacterized protein C11orf97
E9PRG8	CK098_HUMAN	CK098_HUMAN|Uncharacterized protein C11orf98
Q7Z7J9	CK2N1_HUMAN	CK2N1_HUMAN|CaMKII inhibitory protein alpha|Calcium/calmodulin-dependent protein kinase II inhibitor 1
Q96S95	CK2N2_HUMAN	CK2N2_HUMAN|CaM-KII inhibitory|CaM-KII inhibitory protein|Calcium/calmodulin-dependent protein kinase II inhibitor 2
Q8N812	CL076_HUMAN	CL076_HUMAN|Uncharacterized protein C12orf76
G3V211	CL079_HUMAN	CL079_HUMAN|Uncharacterized protein encoded by LINC01619
Q5QGZ9	CL12A_HUMAN	C-type lectin domain family 12 member A|C-type lectin-like molecule 1|CL12A_HUMAN|Dendritic cell-associated lectin 2|Myeloid inhibitory C-type lectin-like receptor
Q2HXU8	CL12B_HUMAN	C-type lectin domain family 12 member B|CL12B_HUMAN|Macrophage antigen H
Q2KHT3	CL16A_HUMAN	C-type lectin domain family 16 member A|CL16A_HUMAN|Protein CLEC16A
Q6ZS10	CL17A_HUMAN	C-type lectin domain family 17, member A|CL17A_HUMAN|Prolectin
Q9BXN2	CLC7A_HUMAN	Beta-glucan receptor|C-type lectin domain family 7 member A|C-type lectin superfamily member 12|CLC7A_HUMAN|Dendritic cell-associated C-type lectin 1
Q6UXN8	CLC9A_HUMAN	C-type lectin domain family 9 member A|CLC9A_HUMAN
A8K7I4	CLCA1_HUMAN	CLCA1_HUMAN|Calcium-activated chloride channel family member 1|Calcium-activated chloride channel protein 1|Calcium-activated chloride channel regulator 1
Q9UQC9	CLCA2_HUMAN	CLCA2_HUMAN|Calcium-activated chloride channel family member 2|Calcium-activated chloride channel protein 3|Calcium-activated chloride channel regulator 2
Q96KA5	CLP1L_HUMAN	CLP1L_HUMAN|Cisplatin resistance-related protein 9|Cleft lip and palate transmembrane protein 1-like|Cleft lip and palate transmembrane protein 1-like protein|Lipid scramblase CLPTM1L
Q16740	CLPP_HUMAN	ATP-dependent Clp protease proteolytic subunit, mitochondrial|CLPP_HUMAN|Endopeptidase Clp
Q9NS75	CLTR2_HUMAN	CLTR2_HUMAN|Cysteinyl leukotriene receptor 2|G-protein coupled receptor GPCR21|G-protein coupled receptor HG57|HPN321
Q9HBJ8	CLTRN_HUMAN	CLTRN_HUMAN|Collectrin|Transmembrane protein 27
Q5K130	CLU1O_HUMAN	CLLU1 antisense RNA 1|CLU1O_HUMAN|Chronic lymphocytic leukemia up-regulated protein 1 opposite strand transcript|Chronic lymphocytic leukemia up-regulated protein 1 opposite strand transcript protein|Putative uncharacterized protein CLLU1-AS1
Q96AJ1	CLUA1_HUMAN	CLUA1_HUMAN|Clusterin-associated protein 1|Qilin
Q17RA5	CMAS1_HUMAN	C21orf62 antisense RNA 1|C21orf62 antisense gene protein 1|CMAS1_HUMAN|Putative uncharacterized protein C21orf62-AS1
Q96DG6	CMBL_HUMAN	CMBL_HUMAN|Carboxymethylenebutenolidase homolog
Q9Y6Y1	CMTA1_HUMAN	CMTA1_HUMAN|Calmodulin-binding transcription activator 1
O94983	CMTA2_HUMAN	CMTA2_HUMAN|Calmodulin-binding transcription activator 2
Q9H9A5	CNO10_HUMAN	CCR4-NOT transcription complex subunit 10|CNO10_HUMAN
Q9UKZ1	CNO11_HUMAN	CCR4-NOT transcription complex subunit 11|CNO11_HUMAN
Q96LI5	CNO6L_HUMAN	CCR4-NOT transcription complex subunit 6-like|CNO6L_HUMAN|Carbon catabolite repressor protein 4 homolog B
A5YKK6	CNOT1_HUMAN	CCR4-NOT transcription complex subunit 1|CCR4-associated factor 1|CNOT1_HUMAN|Negative regulator of transcription subunit 1 homolog
P02452	CO1A1_HUMAN	Alpha-1 type I collagen|CO1A1_HUMAN|Collagen alpha-1(I) chain
Q96IL0	COA8_HUMAN	Apoptogenic protein 1, mitochondrial|COA8_HUMAN|Cytochrome c oxidase assembly factor 8
Q03692	COAA1_HUMAN	COAA1_HUMAN|Collagen alpha-1(X) chain
Q99715	COCA1_HUMAN	COCA1_HUMAN|Collagen alpha-1(XII) chain
Q9Y281	COF2_HUMAN	COF2_HUMAN|Cofilin, muscle isoform|Cofilin-2
P39059	COFA1_HUMAN	COFA1_HUMAN|Collagen alpha-1(XV) chain
Q14746	COG2_HUMAN	COG2_HUMAN|Component of oligomeric Golgi complex 2|Conserved oligomeric Golgi complex subunit 2|Low density lipoprotein receptor defect C-complementing|Low density lipoprotein receptor defect C-complementing protein
Q96JB2	COG3_HUMAN	COG3_HUMAN|Component of oligomeric Golgi complex 3|Conserved oligomeric Golgi complex subunit 3|Vesicle-docking protein SEC34 homolog|p94
Q9Y215	COLQ_HUMAN	AChE Q subunit|Acetylcholinesterase collagenic tail peptide|Acetylcholinesterase-associated collagen|COLQ_HUMAN
P04118	COL_HUMAN	COL_HUMAN|Colipase
P21964	COMT_HUMAN	COMT_HUMAN|Catechol O-methyltransferase
O14579	COPE_HUMAN	COPE_HUMAN|Coatomer subunit epsilon|Epsilon-coat|Epsilon-coat protein
Q9Y678	COPG1_HUMAN	COPG1_HUMAN|Coatomer subunit gamma-1|Gamma-1-coat|Gamma-1-coat protein
Q96D53	COQ8B_HUMAN	AarF domain-containing protein kinase 4|Atypical kinase COQ8B, mitochondrial|COQ8B_HUMAN|Coenzyme Q protein 8B
O75208	COQ9_HUMAN	COQ9_HUMAN|Ubiquinone biosynthesis protein COQ9, mitochondrial
Q96A83	COQA1_HUMAN	Alpha-1 type XXVI collagen|COQA1_HUMAN|Collagen alpha-1(XXVI) chain|EMI domain-containing protein 2|Emilin and multimerin domain-containing protein 2
Q14061	COX17_HUMAN	COX17_HUMAN|Cytochrome c oxidase copper chaperone
Q8N8Q8	COX18_HUMAN	COX18_HUMAN|Cytochrome c oxidase assembly protein 18|Cytochrome c oxidase assembly protein COX18, mitochondrial
Q7Z7K0	COXM1_HUMAN	COX assembly mitochondrial protein homolog|COXM1_HUMAN
Q9NRP2	COXM2_HUMAN	COX assembly mitochondrial protein 2 homolog|COXM2_HUMAN
P10635	CP2D6_HUMAN	CP2D6_HUMAN|CYPIID6|Cholesterol 25-hydroxylase|Cytochrome P450 2D6|Cytochrome P450-DB1|Debrisoquine 4-hydroxylase
A0A087X1C5	CP2D7_HUMAN	CP2D7_HUMAN|Putative cytochrome P450 2D7
A4D0V7	CPED1_HUMAN	CPED1_HUMAN|Cadherin-like and PC-esterase domain-containing protein 1
Q99829	CPNE1_HUMAN	CPNE1_HUMAN|Chromobindin 17|Copine I|Copine-1
Q96FN4	CPNE2_HUMAN	CPNE2_HUMAN|Copine II|Copine-2
P53672	CRBA2_HUMAN	Beta-A2 crystallin|Beta-crystallin A2|CRBA2_HUMAN
P53673	CRBA4_HUMAN	Beta-A4 crystallin|Beta-crystallin A4|CRBA4_HUMAN
P53674	CRBB1_HUMAN	Beta-B1 crystallin|Beta-crystallin B1|CRBB1_HUMAN
H7BZ55	CRCC2_HUMAN	CRCC2_HUMAN|Ciliary rootlet coiled-coil protein 2
Q6NV74	CRCDL_HUMAN	CRACD-like|CRACD-like protein|CRCDL_HUMAN
Q494W8	CRFM7_HUMAN	CHRNA7-DR1|CHRNA7-FAM7A fusion|CHRNA7-FAM7A fusion protein|CRFM7_HUMAN|D-10
P34998	CRFR1_HUMAN	CRFR1_HUMAN|Corticotropin-releasing factor receptor 1|Corticotropin-releasing hormone receptor 1
Q13324	CRFR2_HUMAN	CRFR2_HUMAN|Corticotropin-releasing factor receptor 2|Corticotropin-releasing hormone receptor 2
P06850	CRF_HUMAN	CRF_HUMAN|Corticoliberin|Corticotropin-releasing factor|Corticotropin-releasing hormone
Q9H3Y0	CRSPL_HUMAN	CRSPL_HUMAN|Cysteine-rich secretory protein R3HDML|Peptidase inhibitor R3HDML
O95727	CRTAM_HUMAN	CRTAM_HUMAN|Class-I MHC-restricted T-cell-associated molecule|Cytotoxic and regulatory T-cell molecule
O75718	CRTAP_HUMAN	CRTAP_HUMAN|Cartilage-associated|Cartilage-associated protein
P22914	CRYGS_HUMAN	Beta-crystallin S|CRYGS_HUMAN|Gamma-S-crystallin|Gamma-crystallin S
Q9Y2S2	CRYL1_HUMAN	CRYL1_HUMAN|L-gulonate 3-dehydrogenase|Lambda-crystallin homolog
Q14894	CRYM_HUMAN	CRYM_HUMAN|Ketimine reductase mu-crystallin|NADP-regulated thyroid-hormone-binding|NADP-regulated thyroid-hormone-binding protein
P0DML2	CSH1_HUMAN	CSH1_HUMAN|Chorionic somatomammotropin hormone 1|Lactogen|Placental lactogen
P0DML3	CSH2_HUMAN	CSH2_HUMAN|Chorionic somatomammotropin hormone 2|Lactogen|Placental lactogen
Q13098	CSN1_HUMAN	COP9 signalosome complex subunit 1|CSN1_HUMAN|G protein pathway suppressor 1|JAB1-containing signalosome subunit 1|Protein MFH
Q9H114	CSTL1_HUMAN	CSTL1_HUMAN|Cystatin-like 1|RCET11
O94985	CSTN1_HUMAN	Alcadein-alpha|Alzheimer-related cadherin-like|Alzheimer-related cadherin-like protein|CSTN1_HUMAN|Calsyntenin-1|Non-classical cadherin XB31alpha
Q9H4D0	CSTN2_HUMAN	Alcadein-gamma|CSTN2_HUMAN|Calsyntenin-2
Q96CG8	CTHR1_HUMAN	CTHR1_HUMAN|Collagen triple helix repeat-containing protein 1
P35221	CTNA1_HUMAN	Alpha E-catenin|CTNA1_HUMAN|Cadherin-associated|Cadherin-associated protein|Catenin alpha-1|Renal carcinoma antigen NY-REN-13
P26232	CTNA2_HUMAN	Alpha N-catenin|Alpha-catenin-related|Alpha-catenin-related protein|CTNA2_HUMAN|Catenin alpha-2
Q9UI47	CTNA3_HUMAN	Alpha T-catenin|CTNA3_HUMAN|Cadherin-associated|Cadherin-associated protein|Catenin alpha-3
Q8WZ74	CTTB2_HUMAN	CTTB2_HUMAN|Cortactin-binding protein 2
